6429,757,7
4342,739,5
1963,788,7
2287,196,6
6660,464,2
6155,759,1
7097,404,8
1886,766,4
1189,111,3
4735,904,6
6534,705,3
3359,732,7
6852,560,2
3637,964,5
5955,721,7
1281,739,3
4776,722,8
5808,536,6
1262,867,7
4814,792,8
1628,571,3
2294,125,9
9929,493,3
3264,786,8
1337,574,4
8910,665,3
1523,576,7
2942,253,4
7069,632,2
2296,237,5
5086,206,6
1316,631,1
4881,617,1
2715,727,5
6329,632,7
5558,270,8
3206,242,6
8950,483,8
2417,609,6
3650,729,9
9739,328,5
2233,909,7
9627,449,5
1214,453,8
3680,731,8
6102,113,8
8025,623,5
5538,905,2
2562,157,7
9556,803,7
6703,294,8
8639,914,8
1291,665,3
8488,331,7
2310,299,9
4400,134,2
8720,742,8
7266,404,7
8663,237,7
2508,726,5
5284,399,7
8383,255,7
4569,873,8
8553,956,3
7293,620,5
6525,852,2
2263,802,5
1672,246,8
3610,764,5
1501,704,7
3909,634,5
9696,516,2
2345,101,6
1822,597,8
8278,755,7
9286,858,5
8961,277,3
5025,285,3
4343,624,5
7418,595,8
4967,101,8
2713,292,7
1350,557,7
9738,613,8
7004,261,1
2262,889,2
1917,487,2
1164,168,8
4968,699,8
2243,202,7
7602,213,1
4626,616,6
6447,753,7
4719,438,1
7496,689,2
5733,850,4
4676,149,2
1129,869,7
8392,786,9
9202,947,4
9828,641,2
4764,997,2
2837,163,7
9942,198,2
3480,210,8
6697,551,7
6490,482,5
1484,274,6
1914,402,8
9794,350,2
1356,640,8
9149,274,2
1232,878,9
3050,797,2
6572,181,7
3185,860,6
9052,830,7
4070,826,2
9846,361,1
2810,125,8
9156,449,3
9554,457,3
9626,799,1
4361,787,1
9188,780,5
3149,204,2
9887,281,1
5474,495,7
6752,102,6
2094,101,6
5199,717,7
3698,141,1
1464,874,2
4279,278,4
4751,878,8
7858,163,1
7586,607,6
8610,912,2
4010,372,8
9710,149,2
8874,638,7
9586,138,3
2434,164,3
6448,284,9
1541,603,6
5425,212,3
3727,506,5
2161,267,7
1822,850,6
9304,331,6
6321,617,3
2866,263,3
2304,656,5
8594,151,8
2169,339,5
2306,871,2
1176,732,4
7050,207,3
9809,240,2
4773,542,8
5387,855,4
2845,226,7
5579,979,3
4720,609,3
3003,318,1
4705,922,9
9712,519,2
1341,365,2
6086,332,7
8192,790,7
6320,860,2
8207,472,9
2988,966,4
1320,671,8
8430,323,3
7338,331,2
6667,788,2
4267,822,5
6035,958,3
2023,148,6
3884,828,1
5634,958,3
4580,716,5
5736,583,1
6618,753,4
8253,127,3
6954,216,1
8455,385,8
4638,217,1
7859,247,2
9571,582,8
6255,599,5
6426,509,3
3473,539,2
2163,958,3
2374,708,4
7301,707,5
8176,378,4
9940,785,3
6190,446,4
8891,879,8
9623,599,1
5485,112,9
9928,218,3
2207,690,3
6970,196,3
1447,527,6
5841,526,8
6839,234,8
6431,209,2
8792,131,9
5736,619,7
4211,759,3
7619,199,2
5280,488,6
2026,246,7
8098,509,9
9127,797,9
7784,342,2
9305,353,8
9542,141,4
5011,545,5
2925,938,2
1891,588,1
9790,217,5
9266,193,5
7784,121,7
4530,658,6
2890,103,4
3545,115,8
9604,826,8
9598,474,4
1553,342,1
8676,203,7
7784,187,7
6821,427,5
3676,118,7
1426,577,4
4523,150,6
8915,278,7
8076,911,4
5924,849,5
2854,192,7
3037,425,8
1237,484,9
9908,858,9
2008,754,4
3577,608,9
7138,670,6
3942,871,4
6949,472,5
4049,789,5
4487,487,8
7468,584,4
5071,914,2
5396,356,5
3552,764,5
5186,668,8
6413,446,1
7088,150,5
5855,149,3
9952,867,6
9300,537,2
5160,282,9
6951,936,3
9233,276,3
9814,336,6
5784,750,3
8406,624,8
3581,873,7
5896,336,5
3498,170,7
8375,941,5
4390,359,4
5846,388,7
2857,546,3
5636,151,3
2980,437,8
9733,579,4
5328,673,4
8910,837,4
6481,498,5
5263,521,6
9990,137,7
9038,556,6
1292,805,4
9740,572,3
2177,883,2
8282,227,8
3768,800,8
7518,264,3
8142,638,2
7748,436,8
6576,503,5
3249,466,7
3550,728,7
6690,524,7
9800,998,7
5705,994,4
1436,717,6
